id,path,action,label
23,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c02.avi,ApplyEyeMakeup,0
24,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c03.avi,ApplyEyeMakeup,0
25,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c04.avi,ApplyEyeMakeup,0
26,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c05.avi,ApplyEyeMakeup,0
27,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g12_c06.avi,ApplyEyeMakeup,0
28,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c01.avi,ApplyEyeMakeup,0
29,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c02.avi,ApplyEyeMakeup,0
30,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c03.avi,ApplyEyeMakeup,0
31,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c04.avi,ApplyEyeMakeup,0
32,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c05.avi,ApplyEyeMakeup,0
33,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g13_c06.avi,ApplyEyeMakeup,0
34,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c01.avi,ApplyEyeMakeup,0
35,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c02.avi,ApplyEyeMakeup,0
36,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c03.avi,ApplyEyeMakeup,0
37,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c04.avi,ApplyEyeMakeup,0
38,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g14_c05.avi,ApplyEyeMakeup,0
39,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c01.avi,ApplyEyeMakeup,0
40,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c02.avi,ApplyEyeMakeup,0
41,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c03.avi,ApplyEyeMakeup,0
42,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c04.avi,ApplyEyeMakeup,0
43,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c05.avi,ApplyEyeMakeup,0
44,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c06.avi,ApplyEyeMakeup,0
45,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g15_c07.avi,ApplyEyeMakeup,0
46,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c01.avi,ApplyEyeMakeup,0
47,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c02.avi,ApplyEyeMakeup,0
48,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c03.avi,ApplyEyeMakeup,0
49,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c04.avi,ApplyEyeMakeup,0
50,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g16_c05.avi,ApplyEyeMakeup,0
51,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c01.avi,ApplyEyeMakeup,0
52,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c02.avi,ApplyEyeMakeup,0
53,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c03.avi,ApplyEyeMakeup,0
54,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c04.avi,ApplyEyeMakeup,0
55,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g17_c05.avi,ApplyEyeMakeup,0
56,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c01.avi,ApplyEyeMakeup,0
57,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c02.avi,ApplyEyeMakeup,0
58,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c03.avi,ApplyEyeMakeup,0
59,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c04.avi,ApplyEyeMakeup,0
60,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g18_c05.avi,ApplyEyeMakeup,0
61,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c01.avi,ApplyEyeMakeup,0
62,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c02.avi,ApplyEyeMakeup,0
63,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c03.avi,ApplyEyeMakeup,0
64,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g19_c04.avi,ApplyEyeMakeup,0
65,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c01.avi,ApplyEyeMakeup,0
66,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c02.avi,ApplyEyeMakeup,0
67,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c03.avi,ApplyEyeMakeup,0
68,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c04.avi,ApplyEyeMakeup,0
69,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c05.avi,ApplyEyeMakeup,0
70,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g20_c06.avi,ApplyEyeMakeup,0
71,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c01.avi,ApplyEyeMakeup,0
72,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c02.avi,ApplyEyeMakeup,0
73,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c03.avi,ApplyEyeMakeup,0
74,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c04.avi,ApplyEyeMakeup,0
75,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g21_c05.avi,ApplyEyeMakeup,0
76,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c01.avi,ApplyEyeMakeup,0
77,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c02.avi,ApplyEyeMakeup,0
78,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c03.avi,ApplyEyeMakeup,0
79,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c04.avi,ApplyEyeMakeup,0
80,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g22_c05.avi,ApplyEyeMakeup,0
81,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c01.avi,ApplyEyeMakeup,0
82,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c02.avi,ApplyEyeMakeup,0
83,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c03.avi,ApplyEyeMakeup,0
84,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c04.avi,ApplyEyeMakeup,0
85,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c05.avi,ApplyEyeMakeup,0
86,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g23_c06.avi,ApplyEyeMakeup,0
87,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c01.avi,ApplyEyeMakeup,0
88,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c02.avi,ApplyEyeMakeup,0
89,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c03.avi,ApplyEyeMakeup,0
90,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c04.avi,ApplyEyeMakeup,0
91,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c05.avi,ApplyEyeMakeup,0
92,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c06.avi,ApplyEyeMakeup,0
93,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g24_c07.avi,ApplyEyeMakeup,0
94,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c01.avi,ApplyEyeMakeup,0
95,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c02.avi,ApplyEyeMakeup,0
96,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c03.avi,ApplyEyeMakeup,0
97,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c04.avi,ApplyEyeMakeup,0
98,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c05.avi,ApplyEyeMakeup,0
99,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c06.avi,ApplyEyeMakeup,0
100,/data2/zhxie/ucf101/ucf101/train/ApplyEyeMakeup/v_ApplyEyeMakeup_g25_c07.avi,ApplyEyeMakeup,0
101,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g08_c01.avi,ApplyLipstick,1
102,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g08_c02.avi,ApplyLipstick,1
103,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g08_c03.avi,ApplyLipstick,1
104,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g08_c04.avi,ApplyLipstick,1
105,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g09_c01.avi,ApplyLipstick,1
106,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g09_c02.avi,ApplyLipstick,1
107,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g09_c03.avi,ApplyLipstick,1
108,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g09_c04.avi,ApplyLipstick,1
109,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g10_c01.avi,ApplyLipstick,1
110,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g10_c02.avi,ApplyLipstick,1
111,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g10_c03.avi,ApplyLipstick,1
112,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g10_c04.avi,ApplyLipstick,1
113,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g11_c01.avi,ApplyLipstick,1
114,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g11_c02.avi,ApplyLipstick,1
115,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g11_c03.avi,ApplyLipstick,1
116,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g11_c04.avi,ApplyLipstick,1
117,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g12_c01.avi,ApplyLipstick,1
118,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g12_c02.avi,ApplyLipstick,1
119,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g12_c03.avi,ApplyLipstick,1
120,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g12_c04.avi,ApplyLipstick,1
121,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g12_c05.avi,ApplyLipstick,1
122,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g13_c01.avi,ApplyLipstick,1
123,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g13_c02.avi,ApplyLipstick,1
124,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g13_c03.avi,ApplyLipstick,1
125,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g13_c04.avi,ApplyLipstick,1
126,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g14_c01.avi,ApplyLipstick,1
127,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g14_c02.avi,ApplyLipstick,1
128,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g14_c03.avi,ApplyLipstick,1
129,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g14_c04.avi,ApplyLipstick,1
130,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g15_c01.avi,ApplyLipstick,1
131,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g15_c02.avi,ApplyLipstick,1
132,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g15_c03.avi,ApplyLipstick,1
133,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g15_c04.avi,ApplyLipstick,1
134,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g15_c05.avi,ApplyLipstick,1
135,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g16_c01.avi,ApplyLipstick,1
136,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g16_c02.avi,ApplyLipstick,1
137,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g16_c03.avi,ApplyLipstick,1
138,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g16_c04.avi,ApplyLipstick,1
139,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g16_c05.avi,ApplyLipstick,1
140,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g17_c01.avi,ApplyLipstick,1
141,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g17_c02.avi,ApplyLipstick,1
142,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g17_c03.avi,ApplyLipstick,1
143,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g17_c04.avi,ApplyLipstick,1
144,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g17_c05.avi,ApplyLipstick,1
145,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g18_c01.avi,ApplyLipstick,1
146,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g18_c02.avi,ApplyLipstick,1
147,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g18_c03.avi,ApplyLipstick,1
148,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g18_c04.avi,ApplyLipstick,1
149,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g19_c01.avi,ApplyLipstick,1
150,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g19_c02.avi,ApplyLipstick,1
151,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g19_c03.avi,ApplyLipstick,1
152,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g19_c04.avi,ApplyLipstick,1
153,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g20_c01.avi,ApplyLipstick,1
154,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g20_c02.avi,ApplyLipstick,1
155,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g20_c03.avi,ApplyLipstick,1
156,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g20_c04.avi,ApplyLipstick,1
157,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g20_c05.avi,ApplyLipstick,1
158,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g21_c01.avi,ApplyLipstick,1
159,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g21_c02.avi,ApplyLipstick,1
160,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g21_c03.avi,ApplyLipstick,1
161,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g21_c04.avi,ApplyLipstick,1
162,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g21_c05.avi,ApplyLipstick,1
163,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g22_c01.avi,ApplyLipstick,1
164,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g22_c02.avi,ApplyLipstick,1
165,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g22_c03.avi,ApplyLipstick,1
166,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g22_c04.avi,ApplyLipstick,1
167,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g22_c05.avi,ApplyLipstick,1
168,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g22_c06.avi,ApplyLipstick,1
169,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g22_c07.avi,ApplyLipstick,1
170,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g23_c01.avi,ApplyLipstick,1
171,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g23_c02.avi,ApplyLipstick,1
172,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g23_c03.avi,ApplyLipstick,1
173,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g23_c04.avi,ApplyLipstick,1
174,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g24_c01.avi,ApplyLipstick,1
175,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g24_c02.avi,ApplyLipstick,1
176,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g24_c03.avi,ApplyLipstick,1
177,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g24_c04.avi,ApplyLipstick,1
178,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g24_c05.avi,ApplyLipstick,1
179,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g25_c01.avi,ApplyLipstick,1
180,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g25_c02.avi,ApplyLipstick,1
181,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g25_c03.avi,ApplyLipstick,1
182,/data2/zhxie/ucf101/ucf101/train/ApplyLipstick/v_ApplyLipstick_g25_c04.avi,ApplyLipstick,1
183,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g08_c01.avi,Archery,2
184,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g08_c02.avi,Archery,2
185,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g08_c03.avi,Archery,2
186,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g08_c04.avi,Archery,2
187,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g08_c05.avi,Archery,2
188,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g09_c01.avi,Archery,2
189,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g09_c02.avi,Archery,2
190,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g09_c03.avi,Archery,2
191,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g09_c04.avi,Archery,2
192,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g09_c05.avi,Archery,2
193,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g09_c06.avi,Archery,2
194,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g09_c07.avi,Archery,2
195,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g10_c01.avi,Archery,2
196,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g10_c02.avi,Archery,2
197,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g10_c03.avi,Archery,2
198,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g10_c04.avi,Archery,2
199,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g10_c05.avi,Archery,2
200,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g10_c06.avi,Archery,2
201,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g10_c07.avi,Archery,2
202,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g11_c01.avi,Archery,2
203,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g11_c02.avi,Archery,2
204,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g11_c03.avi,Archery,2
205,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g11_c04.avi,Archery,2
206,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g11_c05.avi,Archery,2
207,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g11_c06.avi,Archery,2
208,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g11_c07.avi,Archery,2
209,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g12_c01.avi,Archery,2
210,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g12_c02.avi,Archery,2
211,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g12_c03.avi,Archery,2
212,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g12_c04.avi,Archery,2
213,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g13_c01.avi,Archery,2
214,/data2/zhxie/ucf101/ucf101/train/Archery/v_Archery_g13_c02.avi,Archery,2
